"key","original","translation","resource_Id","sorting"
"ACHIEVEMENT_NAME_1561","ソーサラーのジョブレベルが15になった","Reach level 15 as a Sorcerer",0,602
"ACHIEVEMENT_NAME_1562","ソーサラーのジョブレベルが16になった","Reach level 16 as a Sorcerer",0,603
"ACHIEVEMENT_NAME_1563","ソーサラーのジョブレベルが17になった","Reach level 17 as a Sorcerer",0,604
"ACHIEVEMENT_NAME_1564","ソーサラーのジョブレベルが18になった","Reach level 18 as a Sorcerer",0,605
"ACHIEVEMENT_NAME_1565","ソーサラーのジョブレベルが19になった","Reach level 19 as a Sorcerer",0,606
"ACHIEVEMENT_NAME_1566","ソーサラーのジョブレベルが20になった","Reach level 20 as a Sorcerer",0,607
"ACHIEVEMENT_NAME_1567","ソーサラーのジョブレベルが21になった","Reach level 21 as a Sorcerer",0,608
"ACHIEVEMENT_NAME_1568","ソーサラーのジョブレベルが22になった","Reach level 22 as a Sorcerer",0,609
"ACHIEVEMENT_NAME_1569","ソーサラーのジョブレベルが23になった","Reach level 23 as a Sorcerer",0,610
"ACHIEVEMENT_NAME_1570","ソーサラーのジョブレベルが24になった","Reach level 24 as a Sorcerer",0,611
"ACHIEVEMENT_NAME_1571","ソーサラーのジョブレベルが25になった","Reach level 25 as a Sorcerer",0,612
"ACHIEVEMENT_NAME_1572","ソーサラーのジョブレベルが26になった","Reach level 26 as a Sorcerer",0,613
"ACHIEVEMENT_NAME_1573","ソーサラーのジョブレベルが27になった","Reach level 27 as a Sorcerer",0,614
"ACHIEVEMENT_NAME_1574","ソーサラーのジョブレベルが28になった","Reach level 28 as a Sorcerer",0,615
"ACHIEVEMENT_NAME_1575","ソーサラーのジョブレベルが29になった","Reach level 29 as a Sorcerer",0,616
"ACHIEVEMENT_NAME_1576","ソーサラーのジョブレベルが30になった","Reach level 30 as a Sorcerer",0,617
"ACHIEVEMENT_NAME_1577","ソーサラーのジョブレベルが31になった","Reach level 31 as a Sorcerer",0,618
"ACHIEVEMENT_NAME_1578","ソーサラーのジョブレベルが32になった","Reach level 32 as a Sorcerer",0,619
"ACHIEVEMENT_NAME_1579","ソーサラーのジョブレベルが33になった","Reach level 33 as a Sorcerer",0,620
"ACHIEVEMENT_NAME_1580","ソーサラーのジョブレベルが34になった","Reach level 34 as a Sorcerer",0,621
"ACHIEVEMENT_NAME_1581","ソーサラーのジョブレベルが35になった","Reach level 35 as a Sorcerer",0,622
"ACHIEVEMENT_NAME_1582","ソーサラーのジョブレベルが36になった","Reach level 36 as a Sorcerer",0,623
"ACHIEVEMENT_NAME_1583","ソーサラーのジョブレベルが37になった","Reach level 37 as a Sorcerer",0,624
"ACHIEVEMENT_NAME_1584","ソーサラーのジョブレベルが38になった","Reach level 38 as a Sorcerer",0,625
"ACHIEVEMENT_NAME_1585","ソーサラーのジョブレベルが39になった","Reach level 39 as a Sorcerer",0,626
"ACHIEVEMENT_NAME_1586","ソーサラーのジョブレベルが40になった","Reach level 40 as a Sorcerer",0,627
"ACHIEVEMENT_NAME_1587","ソーサラーのジョブレベルが41になった","Reach level 41 as a Sorcerer",0,628
"ACHIEVEMENT_NAME_1588","ソーサラーのジョブレベルが42になった","Reach level 42 as a Sorcerer",0,629
"ACHIEVEMENT_NAME_1589","ソーサラーのジョブレベルが43になった","Reach level 43 as a Sorcerer",0,630
"ACHIEVEMENT_NAME_1590","ソーサラーのジョブレベルが44になった","Reach level 44 as a Sorcerer",0,631
"ACHIEVEMENT_NAME_1591","ソーサラーのジョブレベルが45になった","Reach level 45 as a Sorcerer",0,632
"ACHIEVEMENT_NAME_1592","ソーサラーのジョブレベルが46になった","Reach level 46 as a Sorcerer",0,633
"ACHIEVEMENT_NAME_1593","ソーサラーのジョブレベルが47になった","Reach level 47 as a Sorcerer",0,634
"ACHIEVEMENT_NAME_1594","ソーサラーのジョブレベルが48になった","Reach level 48 as a Sorcerer",0,635
"ACHIEVEMENT_NAME_1595","ソーサラーのジョブレベルが49になった","Reach level 49 as a Sorcerer",0,636
"ACHIEVEMENT_NAME_1596","ソーサラーのジョブレベルが50になった","Reach level 50 as a Sorcerer",0,637
"ACHIEVEMENT_NAME_1597","ソーサラーのジョブレベルが51になった","Reach level 51 as a Sorcerer",0,638
"ACHIEVEMENT_NAME_1598","ソーサラーのジョブレベルが52になった","Reach level 52 as a Sorcerer",0,639
"ACHIEVEMENT_NAME_1599","ソーサラーのジョブレベルが53になった","Reach level 53 as a Sorcerer",0,640
"ACHIEVEMENT_NAME_1600","ソーサラーのジョブレベルが54になった","Reach level 54 as a Sorcerer",0,641
"ACHIEVEMENT_NAME_1601","ソーサラーのジョブレベルが55になった","Reach level 55 as a Sorcerer",0,642
"ACHIEVEMENT_NAME_1602","ソーサラーのジョブレベルが56になった","Reach level 56 as a Sorcerer",0,643
"ACHIEVEMENT_NAME_1603","ソーサラーのジョブレベルが57になった","Reach level 57 as a Sorcerer",0,644
"ACHIEVEMENT_NAME_1604","ソーサラーのジョブレベルが58になった","Reach level 58 as a Sorcerer",0,645
"ACHIEVEMENT_NAME_1605","ソーサラーのジョブレベルが59になった","Reach level 59 as a Sorcerer",0,646
"ACHIEVEMENT_NAME_1606","ソーサラーのジョブレベルが60になった","Reach level 60 as a Sorcerer",0,647
"ACHIEVEMENT_NAME_1666","エレメントアーチャーのジョブレベルが2になった","Reach level 2 as an Element Archer",0,648
"ACHIEVEMENT_NAME_1667","エレメントアーチャーのジョブレベルが3になった","Reach level 3 as an Element Archer",0,649
"ACHIEVEMENT_NAME_1668","エレメントアーチャーのジョブレベルが4になった","Reach level 4 as an Element Archer",0,650
"ACHIEVEMENT_NAME_1669","エレメントアーチャーのジョブレベルが5になった","Reach level 5 as an Element Archer",0,651
"ACHIEVEMENT_NAME_1670","エレメントアーチャーのジョブレベルが6になった","Reach level 6 as an Element Archer",0,652
"ACHIEVEMENT_NAME_1671","エレメントアーチャーのジョブレベルが7になった","Reach level 7 as an Element Archer",0,653
"ACHIEVEMENT_NAME_1672","エレメントアーチャーのジョブレベルが8になった","Reach level 8 as an Element Archer",0,654
"ACHIEVEMENT_NAME_1673","エレメントアーチャーのジョブレベルが9になった","Reach level 9 as an Element Archer",0,655
"ACHIEVEMENT_NAME_1674","エレメントアーチャーのジョブレベルが10になった","Reach level 10 as an Element Archer",0,656
"ACHIEVEMENT_NAME_1675","エレメントアーチャーのジョブレベルが11になった","Reach level 11 as an Element Archer",0,657
"ACHIEVEMENT_NAME_1676","エレメントアーチャーのジョブレベルが12になった","Reach level 12 as an Element Archer",0,658
"ACHIEVEMENT_NAME_1677","エレメントアーチャーのジョブレベルが13になった","Reach level 13 as an Element Archer",0,659
"ACHIEVEMENT_NAME_1678","エレメントアーチャーのジョブレベルが14になった","Reach level 14 as an Element Archer",0,660
"ACHIEVEMENT_NAME_1679","エレメントアーチャーのジョブレベルが15になった","Reach level 15 as an Element Archer",0,661
"ACHIEVEMENT_NAME_1680","エレメントアーチャーのジョブレベルが16になった","Reach level 16 as an Element Archer",0,662
"ACHIEVEMENT_NAME_1681","エレメントアーチャーのジョブレベルが17になった","Reach level 17 as an Element Archer",0,663
"ACHIEVEMENT_NAME_1682","エレメントアーチャーのジョブレベルが18になった","Reach level 18 as an Element Archer",0,664
"ACHIEVEMENT_NAME_1683","エレメントアーチャーのジョブレベルが19になった","Reach level 19 as an Element Archer",0,665
"ACHIEVEMENT_NAME_1684","エレメントアーチャーのジョブレベルが20になった","Reach level 20 as an Element Archer",0,666
"ACHIEVEMENT_NAME_1685","エレメントアーチャーのジョブレベルが21になった","Reach level 21 as an Element Archer",0,667
"ACHIEVEMENT_NAME_1686","エレメントアーチャーのジョブレベルが22になった","Reach level 22 as an Element Archer",0,668
"ACHIEVEMENT_NAME_1687","エレメントアーチャーのジョブレベルが23になった","Reach level 23 as an Element Archer",0,669
"ACHIEVEMENT_NAME_1688","エレメントアーチャーのジョブレベルが24になった","Reach level 24 as an Element Archer",0,670
"ACHIEVEMENT_NAME_1689","エレメントアーチャーのジョブレベルが25になった","Reach level 25 as an Element Archer",0,671
"ACHIEVEMENT_NAME_1690","エレメントアーチャーのジョブレベルが26になった","Reach level 26 as an Element Archer",0,672
"ACHIEVEMENT_NAME_1691","エレメントアーチャーのジョブレベルが27になった","Reach level 27 as an Element Archer",0,673
"ACHIEVEMENT_NAME_1692","エレメントアーチャーのジョブレベルが28になった","Reach level 28 as an Element Archer",0,674
"ACHIEVEMENT_NAME_1693","エレメントアーチャーのジョブレベルが29になった","Reach level 29 as an Element Archer",0,675
"ACHIEVEMENT_NAME_1694","エレメントアーチャーのジョブレベルが30になった","Reach level 30 as an Element Archer",0,676
"ACHIEVEMENT_NAME_1695","エレメントアーチャーのジョブレベルが31になった","Reach level 31 as an Element Archer",0,677
"ACHIEVEMENT_NAME_1696","エレメントアーチャーのジョブレベルが32になった","Reach level 32 as an Element Archer",0,678
"ACHIEVEMENT_NAME_1697","エレメントアーチャーのジョブレベルが33になった","Reach level 33 as an Element Archer",0,679
"ACHIEVEMENT_NAME_1698","エレメントアーチャーのジョブレベルが34になった","Reach level 34 as an Element Archer",0,680
"ACHIEVEMENT_NAME_1699","エレメントアーチャーのジョブレベルが35になった","Reach level 35 as an Element Archer",0,681
"ACHIEVEMENT_NAME_1700","エレメントアーチャーのジョブレベルが36になった","Reach level 36 as an Element Archer",0,682
"ACHIEVEMENT_NAME_1701","エレメントアーチャーのジョブレベルが37になった","Reach level 37 as an Element Archer",0,683
"ACHIEVEMENT_NAME_1702","エレメントアーチャーのジョブレベルが38になった","Reach level 38 as an Element Archer",0,684
"ACHIEVEMENT_NAME_1703","エレメントアーチャーのジョブレベルが39になった","Reach level 39 as an Element Archer",0,685
"ACHIEVEMENT_NAME_1704","エレメントアーチャーのジョブレベルが40になった","Reach level 40 as an Element Archer",0,686
"ACHIEVEMENT_NAME_1705","エレメントアーチャーのジョブレベルが41になった","Reach level 41 as an Element Archer",0,687
"ACHIEVEMENT_NAME_1706","エレメントアーチャーのジョブレベルが42になった","Reach level 42 as an Element Archer",0,688
"ACHIEVEMENT_NAME_1707","エレメントアーチャーのジョブレベルが43になった","Reach level 43 as an Element Archer",0,689
"ACHIEVEMENT_NAME_1708","エレメントアーチャーのジョブレベルが44になった","Reach level 44 as an Element Archer",0,690
"ACHIEVEMENT_NAME_1709","エレメントアーチャーのジョブレベルが45になった","Reach level 45 as an Element Archer",0,691
"ACHIEVEMENT_NAME_1710","エレメントアーチャーのジョブレベルが46になった","Reach level 46 as an Element Archer",0,692
"ACHIEVEMENT_NAME_1711","エレメントアーチャーのジョブレベルが47になった","Reach level 47 as an Element Archer",0,693
"ACHIEVEMENT_NAME_1712","エレメントアーチャーのジョブレベルが48になった","Reach level 48 as an Element Archer",0,694
"ACHIEVEMENT_NAME_1713","エレメントアーチャーのジョブレベルが49になった","Reach level 49 as an Element Archer",0,695
"ACHIEVEMENT_NAME_1714","エレメントアーチャーのジョブレベルが50になった","Reach level 50 as an Element Archer",0,696
"ACHIEVEMENT_NAME_1715","エレメントアーチャーのジョブレベルが51になった","Reach level 51 as an Element Archer",0,697
"ACHIEVEMENT_NAME_1716","エレメントアーチャーのジョブレベルが52になった","Reach level 52 as an Element Archer",0,698
"ACHIEVEMENT_NAME_1717","エレメントアーチャーのジョブレベルが53になった","Reach level 53 as an Element Archer",0,699
"ACHIEVEMENT_NAME_1718","エレメントアーチャーのジョブレベルが54になった","Reach level 54 as an Element Archer",0,700
"ACHIEVEMENT_NAME_1719","エレメントアーチャーのジョブレベルが55になった","Reach level 55 as an Element Archer",0,701
"ACHIEVEMENT_NAME_1720","エレメントアーチャーのジョブレベルが56になった","Reach level 56 as an Element Archer",0,702
"ACHIEVEMENT_NAME_1721","エレメントアーチャーのジョブレベルが57になった","Reach level 57 as an Element Archer",0,703
"ACHIEVEMENT_NAME_1722","エレメントアーチャーのジョブレベルが58になった","Reach level 58 as an Element Archer",0,704
"ACHIEVEMENT_NAME_1723","エレメントアーチャーのジョブレベルが59になった","Reach level 59 as an Element Archer",0,705
"ACHIEVEMENT_NAME_1724","エレメントアーチャーのジョブレベルが60になった","Reach level 60 as an Element Archer",0,706
